Date, Open , High , Low , Close , Adj Close , Volume 
4/4/2013," 6,816.48 "," 6,816.48 "," 6,767.09 "," 6,783.72 "," 6,781.98 "," 75,800.00 "
4/5/2013," 6,784.17 "," 6,784.75 "," 6,710.50 "," 6,727.14 "," 6,725.41 "," 71,400.00 "
4/8/2013," 6,726.09 "," 6,745.42 "," 6,703.80 "," 6,732.22 "," 6,730.49 "," 67,700.00 "
4/10/2013," 6,760.31 "," 6,828.28 "," 6,760.31 "," 6,815.84 "," 6,814.09 "," 73,100.00 "
4/11/2013," 6,815.89 "," 6,872.32 "," 6,815.89 "," 6,831.74 "," 6,829.98 "," 77,500.00 "
4/12/2013," 6,833.30 "," 6,891.43 "," 6,833.30 "," 6,891.43 "," 6,889.66 "," 73,900.00 "
4/15/2013," 6,883.25 "," 6,887.38 "," 6,832.03 "," 6,837.77 "," 6,836.01 "," 73,100.00 "
4/16/2013," 6,837.33 "," 6,837.33 "," 6,723.13 "," 6,786.33 "," 6,784.59 "," 103,500.00 "
4/17/2013," 6,796.51 "," 6,850.26 "," 6,796.51 "," 6,850.26 "," 6,848.50 "," 97,900.00 "
4/18/2013," 6,851.22 "," 6,863.44 "," 6,827.95 "," 6,857.48 "," 6,855.72 "," 159,400.00 "
4/19/2013," 6,860.81 "," 6,957.10 "," 6,860.81 "," 6,957.10 "," 6,955.31 "," 106,900.00 "
4/22/2013," 6,968.49 "," 7,120.48 "," 6,968.49 "," 7,120.48 "," 7,118.65 "," 88,200.00 "
4/23/2013," 7,044.92 "," 7,062.24 "," 6,982.36 "," 6,982.36 "," 6,980.56 "," 163,000.00 "
4/24/2013," 7,021.71 "," 7,042.80 "," 6,956.15 "," 6,972.69 "," 6,970.90 "," 119,800.00 "
4/25/2013," 6,977.09 "," 6,995.46 "," 6,955.36 "," 6,995.46 "," 6,993.66 "," 111,800.00 "
4/26/2013," 7,003.92 "," 7,065.24 "," 7,003.92 "," 7,025.44 "," 7,023.63 "," 90,800.00 "
4/29/2013," 7,025.44 "," 7,048.98 "," 7,021.37 "," 7,028.35 "," 7,026.54 "," 50,800.00 "
4/30/2013," 7,030.30 "," 7,071.21 "," 7,030.30 "," 7,070.99 "," 7,069.17 "," 97,200.00 "
5/2/2013," 7,072.56 "," 7,108.28 "," 7,041.84 "," 7,093.42 "," 7,091.60 "," 72,000.00 "
5/3/2013," 7,190.22 "," 7,230.40 "," 7,185.74 "," 7,215.35 "," 7,213.50 "," 148,200.00 "
5/6/2013," 7,217.61 "," 7,284.34 "," 7,170.65 "," 7,170.65 "," 7,168.81 "," 77,000.00 "
5/7/2013," 7,171.73 "," 7,214.44 "," 7,136.30 "," 7,146.12 "," 7,144.28 "," 70,000.00 "
5/8/2013," 7,158.49 "," 7,187.33 "," 7,158.08 "," 7,181.30 "," 7,179.45 "," 69,200.00 "
5/9/2013," 7,193.28 "," 7,202.55 "," 7,176.68 "," 7,194.43 "," 7,192.58 "," 53,400.00 "
5/10/2013," 7,191.49 "," 7,262.38 "," 7,191.49 "," 7,262.38 "," 7,260.51 "," 92,800.00 "
5/14/2013," 7,259.26 "," 7,349.95 "," 7,241.91 "," 7,313.46 "," 7,311.58 "," 199,000.00 "
5/15/2013," 7,326.95 "," 7,403.65 "," 7,326.95 "," 7,392.20 "," 7,390.30 "," 94,400.00 "
5/16/2013," 7,388.13 "," 7,399.79 "," 7,267.84 "," 7,310.94 "," 7,309.06 "," 200,200.00 "
5/17/2013," 7,308.85 "," 7,315.83 "," 7,254.53 "," 7,279.87 "," 7,278.00 "," 136,000.00 "
5/20/2013," 7,288.38 "," 7,308.22 "," 7,270.67 "," 7,275.38 "," 7,273.51 "," 126,000.00 "
5/21/2013," 7,296.22 "," 7,327.58 "," 7,292.84 "," 7,327.58 "," 7,325.70 "," 100,000.00 "
5/22/2013," 7,327.58 "," 7,385.07 "," 7,312.16 "," 7,385.07 "," 7,383.17 "," 78,600.00 "
5/23/2013," 7,384.04 "," 7,388.39 "," 7,218.34 "," 7,314.38 "," 7,312.50 "," 88,000.00 "
5/24/2013," 7,312.50 "," 7,312.79 "," 7,250.21 "," 7,268.91 "," 7,267.04 "," 99,400.00 "
5/27/2013," 7,270.29 "," 7,270.29 "," 7,089.32 "," 7,097.51 "," 7,095.69 "," 88,400.00 "
5/28/2013," 7,094.86 "," 7,113.22 "," 7,026.83 "," 7,113.22 "," 7,111.39 "," 91,400.00 "
5/29/2013," 7,113.49 "," 7,228.57 "," 7,113.49 "," 7,228.57 "," 7,226.71 "," 101,400.00 "
5/30/2013," 7,222.26 "," 7,222.26 "," 6,943.72 "," 6,953.35 "," 6,951.56 "," 132,600.00 "
5/31/2013," 6,944.24 "," 7,028.50 "," 6,880.60 "," 7,021.95 "," 7,020.15 "," 155,600.00 "
6/3/2013," 6,966.07 "," 6,966.07 "," 6,719.89 "," 6,763.38 "," 6,761.64 "," 126,200.00 "
6/4/2013," 6,781.85 "," 6,798.94 "," 6,590.09 "," 6,673.47 "," 6,671.75 "," 179,800.00 "
6/5/2013," 6,673.47 "," 6,701.73 "," 6,526.19 "," 6,557.89 "," 6,556.20 "," 123,400.00 "
6/6/2013," 6,557.89 "," 6,616.10 "," 6,393.56 "," 6,609.01 "," 6,607.31 "," 197,200.00 "
6/7/2013," 6,611.34 "," 6,734.50 "," 6,611.34 "," 6,701.95 "," 6,700.23 "," 131,800.00 "
6/10/2013," 6,767.36 "," 6,906.37 "," 6,767.36 "," 6,875.60 "," 6,873.83 "," 124,400.00 "
6/11/2013," 6,875.50 "," 6,877.14 "," 6,549.68 "," 6,556.65 "," 6,554.96 "," 106,800.00 "
6/13/2013," 6,457.83 "," 6,457.83 "," 6,114.08 "," 6,114.08 "," 6,112.51 "," 192,400.00 "
6/14/2013," 6,255.60 "," 6,376.58 "," 6,242.26 "," 6,242.26 "," 6,240.66 "," 195,600.00 "
6/17/2013," 6,249.11 "," 6,339.41 "," 6,170.48 "," 6,339.41 "," 6,337.78 "," 58,000.00 "
6/18/2013," 6,340.88 "," 6,518.77 "," 6,340.88 "," 6,518.77 "," 6,517.09 "," 105,600.00 "
6/19/2013," 6,545.82 "," 6,548.26 "," 6,445.27 "," 6,513.20 "," 6,511.53 "," 78,800.00 "
6/20/2013," 6,492.32 "," 6,492.32 "," 6,305.47 "," 6,326.67 "," 6,325.04 "," 97,600.00 "
6/21/2013," 6,315.10 "," 6,315.10 "," 6,122.29 "," 6,182.17 "," 6,180.58 "," 138,200.00 "
6/24/2013," 6,180.94 "," 6,185.32 "," 5,957.85 "," 5,971.05 "," 5,969.51 "," 99,400.00 "
6/25/2013," 5,923.85 "," 5,991.43 "," 5,678.73 "," 5,789.06 "," 5,787.57 "," 237,000.00 "
6/26/2013," 5,811.89 "," 6,131.09 "," 5,811.89 "," 6,118.94 "," 6,117.37 "," 174,000.00 "
6/27/2013," 6,245.84 "," 6,345.65 "," 6,244.75 "," 6,328.00 "," 6,326.37 "," 259,600.00 "
6/28/2013," 6,387.20 "," 6,475.24 "," 6,378.74 "," 6,465.28 "," 6,463.62 "," 142,600.00 "
7/1/2013," 6,464.47 "," 6,559.98 "," 6,397.12 "," 6,526.62 "," 6,524.94 "," 110,800.00 "
7/2/2013," 6,562.27 "," 6,595.80 "," 6,448.18 "," 6,448.18 "," 6,446.52 "," 112,200.00 "
7/3/2013," 6,446.89 "," 6,485.75 "," 6,421.75 "," 6,480.12 "," 6,478.45 "," 122,000.00 "
7/4/2013," 6,480.90 "," 6,519.64 "," 6,451.25 "," 6,464.26 "," 6,462.60 "," 78,600.00 "
7/5/2013," 6,464.26 "," 6,530.97 "," 6,464.26 "," 6,500.48 "," 6,498.81 "," 44,400.00 "
7/8/2013," 6,499.38 "," 6,499.38 "," 6,318.91 "," 6,318.91 "," 6,317.29 "," 95,200.00 "
7/9/2013," 6,321.29 "," 6,376.74 "," 6,285.18 "," 6,327.02 "," 6,325.39 "," 58,800.00 "
7/10/2013," 6,325.68 "," 6,341.91 "," 6,244.29 "," 6,308.18 "," 6,306.56 "," 85,400.00 "
7/11/2013," 6,319.01 "," 6,426.00 "," 6,319.01 "," 6,407.36 "," 6,405.71 "," 72,800.00 "
7/12/2013," 6,409.52 "," 6,593.58 "," 6,409.52 "," 6,574.21 "," 6,572.52 "," 131,600.00 "
7/15/2013," 6,577.89 "," 6,650.53 "," 6,577.89 "," 6,619.95 "," 6,618.25 "," 130,400.00 "
7/16/2013," 6,633.94 "," 6,644.01 "," 6,565.36 "," 6,583.55 "," 6,581.86 "," 102,000.00 "
7/17/2013," 6,583.72 "," 6,592.37 "," 6,514.10 "," 6,574.72 "," 6,573.03 "," 70,000.00 "
7/18/2013," 6,574.72 "," 6,651.72 "," 6,574.72 "," 6,648.35 "," 6,646.64 "," 85,000.00 "
7/19/2013," 6,648.35 "," 6,655.46 "," 6,598.64 "," 6,621.02 "," 6,619.32 "," 83,000.00 "
7/22/2013," 6,620.68 "," 6,652.85 "," 6,620.68 "," 6,627.36 "," 6,625.66 "," 38,400.00 "
7/23/2013," 6,635.31 "," 6,743.21 "," 6,635.31 "," 6,743.21 "," 6,741.48 "," 135,200.00 "
7/24/2013," 6,747.13 "," 6,811.50 "," 6,747.13 "," 6,804.16 "," 6,802.41 "," 82,800.00 "
7/25/2013," 6,804.06 "," 6,829.96 "," 6,781.72 "," 6,800.11 "," 6,798.36 "," 104,600.00 "
7/26/2013," 6,799.59 "," 6,818.32 "," 6,750.71 "," 6,763.62 "," 6,761.88 "," 59,000.00 "
7/29/2013," 6,764.13 "," 6,764.13 "," 6,694.51 "," 6,717.66 "," 6,715.93 "," 74,800.00 "
7/30/2013," 6,725.46 "," 6,748.13 "," 6,724.58 "," 6,728.00 "," 6,726.27 "," 45,700.00 "
7/31/2013," 6,728.42 "," 6,750.73 "," 6,623.01 "," 6,639.12 "," 6,637.41 "," 99,000.00 "
8/1/2013," 6,644.56 "," 6,682.23 "," 6,644.56 "," 6,661.44 "," 6,659.73 "," 83,300.00 "
8/2/2013," 6,621.70 "," 6,643.52 "," 6,532.30 "," 6,533.95 "," 6,532.27 "," 71,000.00 "
8/5/2013," 6,543.31 "," 6,564.00 "," 6,509.73 "," 6,509.73 "," 6,508.06 "," 54,500.00 "
8/6/2013," 6,510.46 "," 6,510.46 "," 6,402.17 "," 6,420.78 "," 6,419.13 "," 75,100.00 "
8/7/2013," 6,419.40 "," 6,450.41 "," 6,372.39 "," 6,420.79 "," 6,419.14 "," 74,500.00 "
8/8/2013," 6,430.06 "," 6,438.80 "," 6,370.85 "," 6,404.23 "," 6,402.58 "," 44,200.00 "
8/12/2013," 6,416.60 "," 6,452.12 "," 6,384.45 "," 6,443.81 "," 6,442.15 "," 43,200.00 "
8/13/2013," 6,447.50 "," 6,555.90 "," 6,447.50 "," 6,554.62 "," 6,552.94 "," 79,000.00 "
8/14/2013," 6,553.54 "," 6,656.61 "," 6,540.96 "," 6,656.61 "," 6,654.90 "," 70,900.00 "
8/15/2013," 6,650.38 "," 6,650.38 "," 6,497.54 "," 6,580.71 "," 6,579.02 "," 76,900.00 "
8/16/2013," 6,577.81 "," 6,577.81 "," 6,498.74 "," 6,525.95 "," 6,524.27 "," 61,900.00 "
8/19/2013, null , null , null , null , null , null 
8/20/2013, null , null , null , null , null , null 
8/22/2013," 6,150.25 "," 6,165.29 "," 6,074.02 "," 6,136.73 "," 6,135.15 "," 171,400.00 "
8/23/2013," 6,136.94 "," 6,174.20 "," 6,121.10 "," 6,161.21 "," 6,159.63 "," 79,200.00 "
8/27/2013," 6,161.21 "," 6,161.21 "," 5,873.24 "," 5,916.99 "," 5,915.47 "," 111,200.00 "
8/28/2013," 5,716.71 "," 5,738.06 "," 5,562.13 "," 5,738.06 "," 5,736.58 "," 135,600.00 "
8/29/2013," 5,771.38 "," 5,965.85 "," 5,771.38 "," 5,944.21 "," 5,942.68 "," 126,800.00 "
8/30/2013," 5,984.32 "," 6,096.47 "," 5,972.08 "," 6,075.17 "," 6,073.61 "," 99,800.00 "
9/2/2013," 6,073.22 "," 6,115.68 "," 6,019.02 "," 6,061.80 "," 6,060.24 "," 48,600.00 "
9/3/2013," 6,057.52 "," 6,083.91 "," 6,044.15 "," 6,083.91 "," 6,082.35 "," 39,100.00 "
9/4/2013," 6,088.13 "," 6,092.45 "," 5,936.82 "," 5,968.33 "," 5,966.80 "," 48,200.00 "
9/5/2013," 5,967.16 "," 6,007.11 "," 5,896.96 "," 5,959.22 "," 5,957.69 "," 67,600.00 "
9/6/2013," 5,958.16 "," 6,006.38 "," 5,958.16 "," 5,974.62 "," 5,973.08 "," 55,200.00 "
9/9/2013," 5,981.27 "," 6,037.19 "," 5,981.27 "," 5,997.04 "," 5,995.50 "," 72,600.00 "
9/10/2013," 6,018.83 "," 6,131.21 "," 6,018.83 "," 6,089.72 "," 6,088.15 "," 100,400.00 "
9/11/2013," 6,115.33 "," 6,215.37 "," 6,115.33 "," 6,214.90 "," 6,213.30 "," 104,600.00 "
9/12/2013," 6,216.84 "," 6,259.75 "," 6,174.77 "," 6,195.61 "," 6,194.02 "," 85,700.00 "
9/13/2013," 6,154.98 "," 6,154.98 "," 6,079.02 "," 6,133.24 "," 6,131.66 "," 129,000.00 "
9/16/2013," 6,130.85 "," 6,315.62 "," 6,130.85 "," 6,302.71 "," 6,301.09 "," 125,500.00 "
9/17/2013," 6,305.73 "," 6,344.14 "," 6,305.73 "," 6,344.14 "," 6,342.51 "," 121,600.00 "
9/18/2013," 6,343.82 "," 6,349.71 "," 6,311.58 "," 6,333.96 "," 6,332.33 "," 77,600.00 "
9/19/2013," 6,527.07 "," 6,587.48 "," 6,511.70 "," 6,511.70 "," 6,510.03 "," 277,200.00 "
9/20/2013," 6,506.98 "," 6,543.96 "," 6,424.45 "," 6,424.45 "," 6,422.80 "," 129,000.00 "
9/23/2013," 6,428.50 "," 6,477.94 "," 6,395.37 "," 6,477.94 "," 6,476.27 "," 80,900.00 "
9/24/2013," 6,469.64 "," 6,472.21 "," 6,440.74 "," 6,461.38 "," 6,459.72 "," 70,000.00 "
9/25/2013," 6,454.90 "," 6,454.90 "," 6,414.57 "," 6,420.42 "," 6,418.77 "," 63,700.00 "
9/26/2013," 6,420.19 "," 6,426.79 "," 6,370.34 "," 6,407.46 "," 6,405.81 "," 80,300.00 "
9/27/2013," 6,407.99 "," 6,462.61 "," 6,379.81 "," 6,379.81 "," 6,378.17 "," 81,900.00 "
9/30/2013," 6,359.44 "," 6,359.44 "," 6,191.80 "," 6,191.80 "," 6,190.21 "," 57,200.00 "
10/1/2013," 6,194.56 "," 6,251.20 "," 6,191.47 "," 6,197.84 "," 6,196.25 "," 88,500.00 "
10/2/2013," 6,277.58 "," 6,380.81 "," 6,277.58 "," 6,362.26 "," 6,360.62 "," 81,800.00 "
10/3/2013," 6,355.09 "," 6,418.15 "," 6,300.20 "," 6,387.65 "," 6,386.01 "," 80,700.00 "
10/4/2013," 6,388.02 "," 6,390.48 "," 6,331.93 "," 6,390.48 "," 6,388.84 "," 55,500.00 "
10/7/2013," 6,395.95 "," 6,459.79 "," 6,395.95 "," 6,443.21 "," 6,441.55 "," 81,600.00 "
10/8/2013," 6,444.43 "," 6,455.99 "," 6,409.40 "," 6,454.86 "," 6,453.20 "," 52,600.00 "
10/9/2013," 6,443.57 "," 6,443.57 "," 6,372.37 "," 6,377.75 "," 6,376.11 "," 96,500.00 "
10/10/2013," 6,375.30 "," 6,443.00 "," 6,375.30 "," 6,435.97 "," 6,434.32 "," 130,600.00 "
10/11/2013," 6,518.74 "," 6,536.85 "," 6,480.57 "," 6,489.80 "," 6,488.13 "," 64,200.00 "
10/14/2013," 6,491.66 "," 6,491.66 "," 6,407.59 "," 6,442.70 "," 6,441.04 "," 31,100.00 "
10/16/2013," 6,443.43 "," 6,503.26 "," 6,433.19 "," 6,483.57 "," 6,481.90 "," 96,900.00 "
10/17/2013," 6,533.39 "," 6,568.39 "," 6,528.22 "," 6,560.88 "," 6,559.19 "," 93,400.00 "
10/18/2013," 6,563.40 "," 6,615.64 "," 6,563.40 "," 6,607.83 "," 6,606.13 "," 108,700.00 "
10/21/2013," 6,607.83 "," 6,621.60 "," 6,586.20 "," 6,597.56 "," 6,595.86 "," 97,600.00 "
10/22/2013," 6,606.72 "," 6,634.14 "," 6,603.60 "," 6,603.60 "," 6,601.90 "," 89,700.00 "
10/23/2013," 6,623.13 "," 6,648.08 "," 6,603.23 "," 6,635.11 "," 6,633.40 "," 49,400.00 "
10/24/2013," 6,631.39 "," 6,631.39 "," 6,578.02 "," 6,583.77 "," 6,582.08 "," 51,800.00 "
10/25/2013," 6,584.24 "," 6,586.37 "," 6,505.20 "," 6,539.81 "," 6,538.13 ", -   
10/29/2013," 6,535.05 "," 6,551.88 "," 6,500.79 "," 6,543.46 "," 6,541.78 "," 66,200.00 "
10/30/2013," 6,544.84 "," 6,606.09 "," 6,541.60 "," 6,597.21 "," 6,595.51 "," 96,700.00 "
10/31/2013," 6,597.72 "," 6,618.38 "," 6,549.09 "," 6,585.38 "," 6,583.69 "," 107,000.00 "
11/4/2013," 6,586.87 "," 6,586.87 "," 6,509.37 "," 6,543.39 "," 6,541.71 "," 43,800.00 "
11/5/2013," 6,556.27 "," 6,563.40 "," 6,504.67 "," 6,519.58 "," 6,517.90 "," 75,000.00 "
11/6/2013," 6,519.81 "," 6,523.61 "," 6,459.80 "," 6,477.30 "," 6,475.63 "," 81,800.00 "
11/7/2013," 6,478.27 "," 6,487.71 "," 6,420.68 "," 6,436.49 "," 6,434.84 "," 62,900.00 "
11/8/2013," 6,417.30 "," 6,418.14 "," 6,355.18 "," 6,355.18 "," 6,353.55 "," 82,800.00 "
11/11/2013," 6,356.12 "," 6,356.12 "," 6,202.10 "," 6,265.23 "," 6,263.62 "," 82,000.00 "
11/12/2013," 6,281.76 "," 6,335.59 "," 6,271.77 "," 6,324.17 "," 6,322.54 "," 66,000.00 "
11/13/2013," 6,321.21 "," 6,331.96 "," 6,261.84 "," 6,320.96 "," 6,319.33 "," 55,900.00 "
11/14/2013," 6,323.23 "," 6,365.36 "," 6,315.88 "," 6,327.88 "," 6,326.25 "," 102,300.00 "
11/15/2013," 6,342.39 "," 6,380.91 "," 6,337.34 "," 6,346.40 "," 6,344.77 "," 83,700.00 "
11/18/2013," 6,368.60 "," 6,386.62 "," 6,324.24 "," 6,343.25 "," 6,341.62 "," 67,300.00 "
11/19/2013," 6,346.53 "," 6,352.21 "," 6,267.85 "," 6,267.85 "," 6,266.24 "," 106,100.00 "
11/20/2013," 6,267.64 "," 6,267.64 "," 6,114.64 "," 6,155.34 "," 6,153.76 "," 95,900.00 "
11/21/2013," 6,155.34 "," 6,155.34 "," 6,049.13 "," 6,122.89 "," 6,121.32 "," 104,100.00 "
11/22/2013," 6,125.65 "," 6,164.89 "," 6,079.57 "," 6,084.84 "," 6,083.28 "," 63,000.00 "
11/25/2013," 6,081.21 "," 6,083.48 "," 5,998.38 "," 6,004.26 "," 6,002.72 "," 52,600.00 "
11/26/2013," 6,007.00 "," 6,025.37 "," 5,955.07 "," 6,025.37 "," 6,023.82 "," 83,400.00 "
11/27/2013," 6,027.79 "," 6,067.12 "," 6,002.83 "," 6,053.87 "," 6,052.31 "," 119,900.00 "
11/28/2013," 6,057.67 "," 6,169.96 "," 6,057.67 "," 6,169.96 "," 6,168.37 "," 60,500.00 "
11/29/2013," 6,164.87 "," 6,208.82 "," 6,103.82 "," 6,208.82 "," 6,207.22 "," 75,800.00 "
12/2/2013," 6,215.11 "," 6,269.69 "," 6,212.89 "," 6,223.37 "," 6,221.77 "," 49,300.00 "
12/3/2013," 6,225.93 "," 6,225.93 "," 6,179.50 "," 6,179.50 "," 6,177.91 "," 46,500.00 "
12/4/2013," 6,176.43 "," 6,177.13 "," 6,105.19 "," 6,105.23 "," 6,103.66 "," 42,100.00 "
12/5/2013," 6,106.77 "," 6,139.90 "," 6,025.08 "," 6,030.95 "," 6,029.40 "," 45,400.00 "
12/6/2013," 6,031.30 "," 6,033.56 "," 5,987.22 "," 6,014.94 "," 6,013.39 "," 57,900.00 "
12/9/2013," 6,033.78 "," 6,067.06 "," 5,989.08 "," 6,008.94 "," 6,007.40 "," 56,400.00 "
12/10/2013," 6,009.86 "," 6,016.38 "," 5,886.40 "," 5,886.40 "," 5,884.89 "," 65,700.00 "
12/11/2013," 5,883.94 "," 5,914.44 "," 5,873.68 "," 5,888.74 "," 5,887.23 "," 100,400.00 "
12/12/2013," 5,888.74 "," 5,888.74 "," 5,762.53 "," 5,762.53 "," 5,761.05 "," 75,100.00 "
12/13/2013," 5,740.94 "," 5,777.92 "," 5,709.34 "," 5,767.13 "," 5,765.65 "," 96,100.00 "
12/16/2013," 5,767.95 "," 5,848.78 "," 5,747.87 "," 5,812.54 "," 5,811.05 "," 68,800.00 "
12/17/2013," 5,830.56 "," 5,932.69 "," 5,830.56 "," 5,928.99 "," 5,927.47 "," 78,100.00 "
12/18/2013," 5,928.94 "," 5,962.08 "," 5,874.92 "," 5,961.55 "," 5,960.02 "," 83,200.00 "
12/19/2013," 6,023.40 "," 6,059.78 "," 5,923.12 "," 5,923.12 "," 5,921.60 "," 90,500.00 "
12/20/2013," 5,925.96 "," 5,965.81 "," 5,835.13 "," 5,835.13 "," 5,833.63 "," 47,800.00 "
12/23/2013," 5,847.61 "," 5,885.94 "," 5,847.61 "," 5,854.88 "," 5,853.37 "," 72,000.00 "
12/26/2013," 5,862.34 "," 5,891.49 "," 5,862.34 "," 5,878.32 "," 5,876.81 "," 32,900.00 "
12/27/2013," 5,891.94 "," 5,911.69 "," 5,889.83 "," 5,889.83 "," 5,888.32 "," 47,100.00 "
1/2/2014," 5,923.72 "," 5,984.26 "," 5,923.72 "," 5,984.26 "," 5,982.72 "," 80,300.00 "
1/3/2014," 5,971.36 "," 5,971.36 "," 5,903.77 "," 5,947.93 "," 5,946.40 "," 74,900.00 "
1/6/2014," 5,950.39 "," 5,992.98 "," 5,932.51 "," 5,985.81 "," 5,984.27 "," 77,800.00 "
1/7/2014," 5,986.18 "," 5,991.93 "," 5,946.72 "," 5,947.44 "," 5,945.91 "," 68,800.00 "
1/8/2014," 5,948.30 "," 5,995.07 "," 5,942.68 "," 5,986.48 "," 5,984.94 "," 55,900.00 "
1/9/2014," 5,990.32 "," 5,994.45 "," 5,937.51 "," 5,937.51 "," 5,935.98 "," 60,700.00 "
1/10/2014," 5,939.20 "," 5,964.41 "," 5,842.88 "," 5,842.88 "," 5,841.38 "," 38,600.00 "
1/13/2014," 5,886.05 "," 5,955.62 "," 5,886.05 "," 5,940.67 "," 5,939.14 "," 93,600.00 "
1/14/2014," 5,945.30 "," 5,945.30 "," 5,910.96 "," 5,935.56 "," 5,934.03 "," 89,000.00 "
1/15/2014," 5,938.33 "," 5,969.16 "," 5,938.33 "," 5,958.12 "," 5,956.59 "," 55,600.00 "
1/16/2014," 5,977.96 "," 5,999.58 "," 5,972.39 "," 5,982.24 "," 5,980.70 "," 44,900.00 "
1/17/2014," 5,993.09 "," 6,008.22 "," 5,960.98 "," 5,987.09 "," 5,985.55 "," 98,800.00 "
1/20/2014," 5,988.39 "," 6,019.75 "," 5,988.39 "," 6,005.60 "," 6,004.06 ", -   
1/21/2014," 6,006.59 "," 6,030.97 "," 5,983.89 "," 6,019.24 "," 6,017.69 "," 57,800.00 "
1/22/2014," 6,020.40 "," 6,147.18 "," 6,020.40 "," 6,139.86 "," 6,138.28 "," 88,600.00 "
1/23/2014," 6,145.16 "," 6,180.73 "," 6,139.74 "," 6,170.05 "," 6,168.46 "," 71,500.00 "
1/24/2014," 6,166.58 "," 6,195.64 "," 6,095.59 "," 6,191.50 "," 6,189.91 "," 88,600.00 "
1/27/2014," 6,185.58 "," 6,185.58 "," 6,035.98 "," 6,081.61 "," 6,080.05 "," 107,400.00 "
1/28/2014," 6,080.16 "," 6,080.38 "," 6,022.81 "," 6,022.81 "," 6,021.26 "," 91,200.00 "
1/29/2014," 6,023.26 "," 6,090.39 "," 6,023.26 "," 6,069.84 "," 6,068.28 "," 104,600.00 "
1/30/2014," 6,061.79 "," 6,061.79 "," 5,984.12 "," 6,041.19 "," 6,039.64 "," 70,600.00 "
2/3/2014," 6,041.77 "," 6,042.50 "," 5,989.79 "," 6,015.30 "," 6,013.75 "," 57,600.00 "
2/4/2014," 6,011.47 "," 6,011.47 "," 5,886.01 "," 5,886.01 "," 5,884.50 "," 100,300.00 "
2/5/2014," 5,907.16 "," 5,930.08 "," 5,899.61 "," 5,908.41 "," 5,906.89 "," 61,500.00 "
2/6/2014," 5,903.84 "," 5,945.71 "," 5,903.84 "," 5,914.59 "," 5,913.07 "," 51,200.00 "
2/7/2014," 5,919.43 "," 6,020.68 "," 5,919.43 "," 6,011.14 "," 6,009.59 "," 80,900.00 "
2/10/2014," 6,011.55 "," 6,063.50 "," 6,011.55 "," 6,042.25 "," 6,040.70 "," 76,000.00 "
2/11/2014," 6,049.87 "," 6,110.98 "," 6,049.87 "," 6,106.03 "," 6,104.46 "," 69,300.00 "
2/12/2014," 6,107.65 "," 6,146.73 "," 6,099.70 "," 6,112.31 "," 6,110.74 "," 129,600.00 "
2/13/2014," 6,118.13 "," 6,118.13 "," 6,078.61 "," 6,101.72 "," 6,100.15 "," 66,100.00 "
2/14/2014," 6,107.44 "," 6,119.33 "," 6,092.98 "," 6,113.66 "," 6,112.09 "," 44,900.00 "
2/17/2014, null , null , null , null , null , null 
2/18/2014," 6,168.17 "," 6,203.19 "," 6,168.17 "," 6,193.97 "," 6,192.38 "," 81,000.00 "
2/19/2014," 6,197.66 "," 6,294.62 "," 6,197.66 "," 6,294.62 "," 6,293.00 "," 92,800.00 "
2/20/2014," 6,312.91 "," 6,353.39 "," 6,277.04 "," 6,352.76 "," 6,351.13 "," 102,100.00 "
2/21/2014," 6,351.77 "," 6,357.90 "," 6,297.25 "," 6,308.36 "," 6,306.74 "," 84,100.00 "
2/24/2014," 6,329.73 "," 6,372.67 "," 6,296.32 "," 6,296.32 "," 6,294.70 "," 106,700.00 "
2/26/2014," 6,294.47 "," 6,328.46 "," 6,261.18 "," 6,322.60 "," 6,320.97 "," 85,700.00 "
2/27/2014," 6,323.45 "," 6,354.79 "," 6,323.45 "," 6,354.79 "," 6,353.16 "," 99,100.00 "
2/28/2014," 6,362.06 "," 6,424.99 "," 6,360.71 "," 6,424.99 "," 6,423.34 "," 101,000.00 "
3/3/2014," 6,424.85 "," 6,428.84 "," 6,370.76 "," 6,407.52 "," 6,405.87 "," 62,700.00 "
3/4/2014," 6,401.16 "," 6,412.97 "," 6,385.97 "," 6,394.60 "," 6,392.96 "," 79,400.00 "
3/5/2014," 6,399.67 "," 6,482.15 "," 6,399.67 "," 6,456.14 "," 6,454.48 "," 105,300.00 "
3/6/2014," 6,487.94 "," 6,520.33 "," 6,487.94 "," 6,516.82 "," 6,515.14 "," 101,600.00 "
3/7/2014," 6,528.85 "," 6,550.94 "," 6,481.83 "," 6,481.83 "," 6,480.16 "," 73,600.00 "
3/10/2014," 6,480.33 "," 6,501.16 "," 6,476.91 "," 6,487.23 "," 6,485.56 "," 49,200.00 "
3/11/2014," 6,485.52 "," 6,535.92 "," 6,485.52 "," 6,529.58 "," 6,527.90 "," 88,000.00 "
3/12/2014," 6,524.67 "," 6,524.67 "," 6,462.47 "," 6,462.47 "," 6,460.81 "," 89,100.00 "
3/13/2014," 6,465.22 "," 6,465.22 "," 6,415.60 "," 6,429.79 "," 6,428.14 "," 59,300.00 "
3/14/2014," 6,423.18 "," 6,423.18 "," 6,343.85 "," 6,391.24 "," 6,389.60 "," 47,900.00 "
3/17/2014," 6,389.44 "," 6,402.65 "," 6,371.70 "," 6,399.99 "," 6,398.34 "," 80,700.00 "
